"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 26 05:05:31 CST 2022","Sun Jun 26 05:07:21 CST 2022","110418","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:33:22 CST 2022","Sat Jun 25 21:35:08 CST 2022","106690","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:17:03 CST 2022","Sun Jun 26 09:18:51 CST 2022","107944","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:40:50 CST 2022","Sun Jun 26 08:42:47 CST 2022","117156","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:23:20 CST 2022","Sat Jun 25 18:25:05 CST 2022","104979","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 10:10:17 CST 2022","Sun Jun 26 10:12:07 CST 2022","109180","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:37:24 CST 2022","Sun Jun 26 02:39:15 CST 2022","110671","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:52:13 CST 2022","Sat Jun 25 21:54:07 CST 2022","114271","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:27:37 CST 2022","Sun Jun 26 08:29:24 CST 2022","107579","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:42:51 CST 2022","Sun Jun 26 04:44:39 CST 2022","107693","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:12:30 CST 2022","Sun Jun 26 04:14:17 CST 2022","107527","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:05:58 CST 2022","Sun Jun 26 06:07:46 CST 2022","108687","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:36:50 CST 2022","Sun Jun 26 01:38:38 CST 2022","108742","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:57:07 CST 2022","Sat Jun 25 19:58:56 CST 2022","108887","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:13:19 CST 2022","Sat Jun 25 23:15:09 CST 2022","110097","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:50:20 CST 2022","Sat Jun 25 21:52:08 CST 2022","108313","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:01:21 CST 2022","Sun Jun 26 08:03:09 CST 2022","108576","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:30:18 CST 2022","Sun Jun 26 00:32:09 CST 2022","110356","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:13:30 CST 2022","Sun Jun 26 06:15:20 CST 2022","110839","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:51:20 CST 2022","Sun Jun 26 06:53:08 CST 2022","108429","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:18:59 CST 2022","Sat Jun 25 23:20:46 CST 2022","106761","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:14:22 CST 2022","Sun Jun 26 04:16:09 CST 2022","107419","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:52:34 CST 2022","Sat Jun 25 22:54:22 CST 2022","107823","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:00:40 CST 2022","Sat Jun 25 19:02:27 CST 2022","107277","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:54:57 CST 2022","Sun Jun 26 00:56:45 CST 2022","107969","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:02:30 CST 2022","Sun Jun 26 03:04:19 CST 2022","108384","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:31:29 CST 2022","Sat Jun 25 21:33:17 CST 2022","107457","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:30:13 CST 2022","Sat Jun 25 23:32:03 CST 2022","109945","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:03:39 CST 2022","Sun Jun 26 09:05:28 CST 2022","109039","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
